level_0,index,Unnamed: 0,reviewId,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sentiment,lengthContent,Language
11288,16405,16405,ac7539c2-a626-46d1-ba65-4fe721fd834e,Items r good but customer service terrible if you get a problem!!!!!!!!?,2,0,26.11.0.100,2023-06-03 09:50:41,,,26.11.0.100,0,72,en
8318,12412,12412,f9592b4b-cb86-4a15-8c8f-695a7263a292,Has most of the things I look for at a good price,5,0,26.19.4.100,2023-10-10 21:25:14,,,26.19.4.100,2,49,en
8782,13235,13235,96cad802-5f96-4baa-9ad0-277d314e8fc1,"There are features on the app and online that will work then suddenly stop working... I'm trying to track my returns but when I try to use the ""view return/refund status"" is doesn't work and takes you to ""print label or cancel return"". This feature worked before but now it doesn't. Edit: I'm trying to checkout and the STUPID PRIME window won't let me checkout. I say NO THANKS and I continues to reopen!",2,5,26.18.4.100,2023-09-27 10:14:27,,,26.18.4.100,0,405,en
7894,11626,11626,6fe94732-fde1-4164-aa1a-c2c09efd0f0a,They have great stuff and fast delivery times and will honor if stuff is wrong .,5,0,26.20.0.100,2023-10-21 21:03:53,,,26.20.0.100,2,80,en
7148,10430,10430,f2d84722-127b-4f7f-9d67-42f9685b5e27,What is going on?? I have never had issues with the Amazon app before and now it keeps freezing and force closing....???,2,1,26.21.0.100,2023-11-04 21:18:38,,,26.21.0.100,0,120,en
8597,12898,12898,3ad04cfe-5c45-4a85-be3d-09687ccd94be,Continue using it to do my online shopping after several years and still love it!,5,0,26.19.4.100,2023-10-03 09:57:22,,,26.19.4.100,2,81,en
14295,20240,20240,8af35f1e-1f0b-4a98-b5f8-47a9288411ae,After new update the app doesn't work properly. Nothing loads and I have constant error messages,2,0,,2022-11-19 00:13:42,,,,0,96,en
10332,15267,15267,dd208a7d-1d52-4bc3-97cb-92d6d14de94f,A Huge downfall for me is when they send me a product I order and it's not the one I ordered and it costs me money to send it back to them (whether it's gas or packaging) When it's their error! And you don't get credited or anything for their mistake! On top of that I pay for prime! And now I have to wait even longer for the product! The rest of my experience has been ok except when I've ordered expensive products and the delivery driver leaves it at the end of my driveway on the damn ground!,2,7,26.13.6.100,2023-07-09 10:53:45,,,26.13.6.100,0,497,en
3420,4969,4969,53986fa8-f588-4a36-874a-f958271b90b2,"I do not have a single permission enabled for Amazon in either the app's settings or my device's settings. I bought a bra on Amazon, and now games on my phone are being flooded with ads for lingerie that doesn't even come in my size. If you have kids or anyone else who uses your device, beware, your activity is not private, and there is no way to make it so.",1,1,26.22.0.100,2023-12-02 20:51:30,,,26.22.0.100,0,360,en
11518,16684,16684,086a0ab1-62e7-4772-8680-0979e57f6ce3,Can't open Amazon Prime membership page.,2,0,26.10.4.100,2023-05-22 12:50:26,,,26.10.4.100,0,40,en
1303,1946,1946,5a189676-ca96-4356-ad5a-d957487988df,"I shop at Amazon a lot, like everyone else. I will say, I liked the old way of seeing recommendations where it was more up front. Now it's buried in menus and the recommendations aren't nearly as good.",4,1,26.23.4.100,2023-12-25 16:43:43,,,26.23.4.100,2,201,en
11389,16525,16525,1d1acdd8-0294-4154-aca2-b8a8291780ca,"Where did the country setting go?? I use this app to shop in 3 different countries and the country selection is now gone from the settings. With the support help I discovered to switch country I now have to login to the Web page, force the desktop page to be delivered, find the tiny flag on my tiny screen and select the country there. Then the amazon app just restarts itself. Horror. This UX is absolutely terrible, please bring the country selection back to the settings. Who designed this?",3,1,26.11.0.100,2023-05-29 18:19:46,,,26.11.0.100,1,494,en
8127,12050,12050,87b8b2db-d6d6-4c64-be03-52aaadcaf020,all around a good place to find what you are looking for if something isn't right they will make it right,5,0,26.19.4.100,2023-10-15 15:12:32,,,26.19.4.100,2,105,en
3381,4909,4909,7a54203b-4fb4-4a65-82aa-75189733e30c,Worked better before the updates,4,0,26.22.0.100,2023-12-03 11:29:00,,,26.22.0.100,2,32,en
507,784,784,2d92d4da-fd6c-4118-8f29-97f62da139da,Amazon used to be great. With good service and products. Now the prices are going up every few years and the service has gone down. This is the time for a competitor to step up..,2,0,26.23.4.100,2024-01-03 04:44:25,,,26.23.4.100,0,178,en
9139,13736,13736,a4eb3c62-c86e-45b4-a525-d45f6cb4b3e9,Customer service seems to be lacking not what it used to be. A few years ago they would move heaven and earth to make a Customer happy now they do the bare minimum.,4,0,,2023-09-07 08:59:23,,,,2,164,en
8980,13520,13520,cb1a3164-f7bb-45a3-818a-f4da2bdf67d5,The app is hard to use and they took out the option to add the Amex 4 digit code so you can't use the Amex gift cards.,3,0,,2023-09-17 15:01:49,,,,1,118,en
236,376,376,e637861a-aa25-4c40-82f2-5f5e1d5eeb09,Amazon's OTP system has been broken for months in New Zealand 🤦‍♀️ You can't log in and their customer support is non existent. What's the point?,1,0,24.5.2.100,2024-01-06 04:23:08,,,24.5.2.100,0,145,en
16934,24155,24155,3509eb75-b1b1-4d48-ae15-0feedf186e42,"So far, it seems pretty good. Not too difficult to navigate through to search for specific items.",4,1,24.11.0.100,2022-06-07 09:04:11,,,24.11.0.100,2,97,en
1471,2195,2195,0585f10c-147c-41d3-a2c5-3fe435ef7ca7,no response to the qiery pay on delivery is denied to me,1,0,26.23.2.100,2023-12-23 05:46:01,,,26.23.2.100,0,56,en
4975,7276,7276,bb84951b-78bb-42f7-b8c4-1317b663c7e6,Doesn't work on Pixel 7 Pro running on Android 13,5,0,,2023-11-17 15:10:33,,,,2,49,en
12906,18436,18436,40982730-418c-488c-8235-dca47aeb49c4,"Horrible new outlay to List & Registry. Went onto amazon earlier to purchase an item from one of my Idea lists (not shopping/private list), but it has completely changed!! Instead of having products that i added neatly displayed in twos next to eachother with price (or no price if out of stock) and the option to remove item in one click (x at top of product box), it is a rolling list, products underneath eachother and to make it worse, the products are no longer clickable!! Raging!!",3,23,26.3.0.100,2023-02-16 07:38:22,,,26.3.0.100,1,487,en
3829,5569,5569,85e0442f-096c-468c-b7ed-3a85f0b32c79,Was installed by my provider without consent and I can not uninstall it.,1,0,,2023-11-28 04:42:41,,,,0,72,en
11729,16940,16940,36390994-333b-4f33-a81f-5d6555f7ca49,"Getting better! Ive been through hell and back with amazons customer service team, usually having to call multiple times before getting to one who will actually hep. However, my last order came with no hiccups and all the issues have been successful in fixing on my account, just know you will still encounter some of them who will do everything in their power to avoid doing their job.",4,9,26.9.0.100,2023-05-07 22:38:30,,,26.9.0.100,2,386,en
12601,18062,18062,4ae29b74-3815-4fe7-95c1-fe105a4b5467,"As is no copyright are modified on my behalf work is work an need to do bases as is /III meaning I own 50% meaning it stay that way I am the owner keep all rights , royalty/patterns sells / money, entity are entities and anything else cause it seems hackers and scams are ever where no exceptions unless other partul are giving me there share cause I'm not sure what's real are fake being no one came spoke to me about anything so protect it. Not sure if hackers changed anything if so it wasn't me",3,0,,2023-03-09 03:20:44,,,,1,498,en
13542,19267,19267,721eb11a-5ecd-4e46-b531-fbe95051554f,If we are paying for delivery them stop using the postal service. They don't like to deliver heavy cat food bags. Also if I'm signed into the app on my phone and Amazon is the one stopping me from being able to buy certain things from the app. Don't make me have to do a song and dance to sign in on browser. Post a link so we can easily go to the browser and then buy it. It almost feels like Amazon doesn't want me to buy certain things from them and wants me to buy them elsewhere.,3,34,24.22.0.100,2022-12-30 20:30:00,,,24.22.0.100,1,484,en
12902,18431,18431,1e92e380-2c54-4887-8792-0f6ef835b0cf,Used to enjoy the convenience of the Amazon app to check my orders and do some quick shopping but all of the random videos and inspire tab have led me to uninstall it.,2,0,26.3.0.100,2023-02-16 14:31:52,,,26.3.0.100,0,167,en
13604,19350,19350,fd472721-3e88-4fb1-ad7c-bf233211958e,"App has bad bugs right now. Liking reviews doesn't work, increasing quantity of items already in cart doesn't work, etc. Very annoying, please fix.",2,0,24.22.0.100,2022-12-27 12:34:19,,,24.22.0.100,0,147,en
6243,9300,9300,c564fed1-dc7b-4d41-95ae-4e4d333f34e8,"I use the app almost daily and never had any issues. However, over the past few days the app hangs then a pop up box states 'Amazon shopping is not responding' and asks 'wait or close'. I click wait and the pop up appears every few seconds. In the end I give up and may shop elsewhere in frustration. Browsing and shopping on Amazon used to be so efficient and easy, but they will lose customers quickly if this continues. The recent reviews all confirm the same issue! Please fix ASAP!",1,74,26.21.0.100,2023-11-06 21:26:43,,,26.21.0.100,0,486,en
9964,14793,14793,3e5f44cb-2e06-455b-b8cf-7299d032bf51,"Great app for shopping. For some reason the display resolution is very poor on my tablet, pictures are blocky and grainy. can't figure out how to fix it.",3,0,26.14.0.100,2023-07-26 08:05:52,,,26.14.0.100,1,153,en
8852,13359,13359,ff06a5c3-b944-48b3-b889-daa094791b8e,"This app is great and works well.. I did have trouble searching for bluetooth headphones without noise canceling. No matter how I entered this in the search engine, the same results came up. Had to go through over 200 headphones before I found what I was looking for.",4,6,26.18.4.100,2023-09-24 15:23:01,,,26.18.4.100,2,267,en
6212,9254,9254,bfaec5e7-e5f3-43c9-b4cc-6a87447af68d,Keeps freezing and shuts down. Did not do this before. Very annoying because you go back in and you have to search again,2,0,26.21.0.100,2023-11-06 22:21:06,,,26.21.0.100,0,120,en
15434,21744,21744,4afcec8f-16a8-4231-9123-95617e30f85a,Outstanding orders? Too difficult to find. Small upgrade to sort on outstanding orders and update marketplace orders that have been delivered would be hugely beneficial. How do you update Shortcuts?,3,0,24.16.2.100,2022-09-10 05:59:08,,,24.16.2.100,1,198,en
8228,12249,12249,8f7c5571-de05-4d92-b1ec-8ce0f0b19da0,The app is mostly functional. Its impossible to review previous orders.,3,0,26.19.4.100,2023-10-12 14:34:03,,,26.19.4.100,1,71,en
2440,3571,3571,6fcf968c-90d5-424d-b4ca-0ecd26ce67af,"Baaad customer service,, not at before",1,1,26.22.0.100,2023-12-13 08:33:42,,,26.22.0.100,0,38,en
5204,7681,7681,58546fdc-4951-4983-ac46-85ae010f3ca8,"Keep having to uninstall and reinstall as it keeps forgetting my orders and lists. Quite annoying. Months later, still having to uninstall and reinstall. Why is there no updates or patches to fix the issues? Starting to look for another app for it. Rating 1 star till issues fixed. *Months later: app still pretty bad, you'd think for a billion dollar company they could afford decent apps. Almost worth just using the website.",1,3,26.21.0.100,2023-11-15 05:24:05,,,26.21.0.100,0,427,en
6110,9110,9110,b6c4b0b1-7b4a-4bcc-b18b-b976ee90660c,"Most recent update makes the app buggy, it fails to load, doesn't scroll, and occasionally freezes. Had absolutely zero issues before.",3,1,26.21.0.100,2023-11-07 00:52:56,,,26.21.0.100,1,134,en
15759,22239,22239,86d40174-9d07-470b-a01b-33a2f8153efa,"App is super glitchy, doesn't run smoothly.",4,0,24.14.0.100,2022-08-19 16:53:37,,,24.14.0.100,2,43,en
173,283,283,8ef73f1f-02b3-4ddc-97da-08910d3ecfed,User of over 10 years now. My entire family uses it. I love it. We love it. It's all fantastic. Love the return support. Even though I dispise being a waster at all costs. ONE HUGE BUT. I think the Lists section in the Amazon app needs reworking. It's so messy. Maybe a bit more color than the stark white every where. ;),5,7,26.23.4.100,2024-01-06 19:44:27,,,26.23.4.100,2,321,en
15241,21497,21497,5a28b726-a4fc-40b4-a6f1-701714c2f480,"I mean, it's Amazon so whatever. It would be really cool if you could have multiple carts though.",3,1,24.17.0.100,2022-09-20 22:45:27,,,24.17.0.100,1,97,en
3244,4678,4678,458eae1a-44b5-46be-89cd-2d986b9ad20d,Service delivery Shows your item may be lost cancel and get refund now and when you try to cancel and get refund it will say we won't issue a refund until you send the item,1,0,26.4.0.100,2023-12-05 00:49:47,,,26.4.0.100,0,172,en
16920,24135,24135,8328ebea-ca87-4026-abeb-02bc46f0a31c,Last few weeks the app seems to not work just constantly crashing,3,0,24.11.0.100,2022-06-08 02:54:28,,,24.11.0.100,1,65,en
1163,1741,1741,af763ad5-74a4-4650-a55b-d1ca1739654b,********DO NOT UPDATE********* After update my order history and list have all disappeared,1,0,26.23.4.100,2023-12-27 14:23:46,,,26.23.4.100,0,90,en
16928,24147,24147,cb20df39-013f-4532-aaf8-26c630a52d7b,Search function isn't very good no way to use quotes to ensure you get what you are specifically looking for,3,0,24.11.0.100,2022-06-07 18:32:39,,,24.11.0.100,1,108,en
14316,20265,20265,e6ac9fe8-c6fa-4ef0-af44-b607f363b7ce,Great until you need to legally change your name on your account. Then you can't and have to close and delete Amazon and start all over again. Biggest downfall on amazon's side,3,0,24.21.4.100,2022-11-17 16:41:42,,,24.21.4.100,1,176,en
3985,5807,5807,6cbec5cb-e835-419a-a7a3-16693dafef9b,Whenever I search for something it shows me only 1 or 2 sponsored things that are not what I searched for.,1,0,26.22.0.100,2023-11-26 18:52:24,,,26.22.0.100,0,106,en
5374,7970,7970,6fe588e8-adae-43d3-b10e-ac10f627c0b0,"Amazon is a bust! I originally signed up to get free, fast shipping. Now, TEMU is faster than most Amazon packages! On top of that, the tracking information is HORRIBLE! The number of times it says your package will be delivered and then changes is ridiculous. It's misleading, AT BEST. But wait, there's MORE! Why is Amazon selling cheap, drop-shipped Chinese goods but charging more for them than anyone else, suggesting fast shipping, and then arrive a month later. What do I get with Prime!?",2,11,26.21.0.100,2023-11-13 03:06:59,,,26.21.0.100,0,495,en
9733,14489,14489,41a48ccc-67db-44ee-b1be-9561e851ea4a,I tried setting up a business account but the page keeps leaving everytime I look for special requests like UTR... So I'm not going to bother.,2,0,26.15.0.100,2023-08-06 13:34:47,,,26.15.0.100,0,142,en
16147,22911,22911,69f62fac-f242-477c-a512-10c6daeeefd0,It's a good app but when I scroll through my wishlist it gets so glitchy kinda a pain. I don't know if it's me or the app tho. Edit: 7/24/22 So I'm still having a problem with the glitchy scrolling in my wishlist and it's very annoying I hope they fix this.,4,0,24.12.6.100,2022-07-24 13:12:40,,,24.12.6.100,2,257,en
13160,18762,18762,1370210a-234b-4448-afef-551835603e7b,Love amazon shopping. App could use some more tweaking for shoppers that need items streamlined visually. It makes shopping experience easier to have a to do list with shopping list categories and items. I look forward to updates.,3,0,26.1.2.100,2023-01-25 19:48:05,,,26.1.2.100,1,230,en
16625,23659,23659,bb7fb22d-dddd-452e-99b5-4c1015aa38bb,"They have lost 3 of my items. It's slow all the time. even prime video and almost everything is made in China. Be careful what you buy, if it's cheap then look out.",3,0,22.5.0.100,2022-06-21 10:03:32,,,22.5.0.100,1,164,en
9840,14621,14621,98470c5a-4328-4828-91f3-5b17412b3e29,"I have no idea if i found some magical customization function hidden in their encyclopedia's worth of menu items or if the update just transformed into a completely different app, but i dont have time to thumb my way around everything again to find the features i use .... Seems like the method of changing things a little at a time was disregarded.",2,4,26.14.2.100,2023-08-02 00:55:24,,,26.14.2.100,0,349,en
5124,7545,7545,b7dee2b2-6bfb-44dd-8ea8-370b1e953dfd,good resource for online shopping 🛍️,3,0,26.21.0.100,2023-11-15 23:23:55,,,26.21.0.100,1,36,en
5458,8103,8103,68cab299-d1a4-468c-a8f5-b84b2644cc43,I love the Amazon app. not a fan of some of their policies but here I am clicking away and buying. I try to stay within Amazon and not use 3rd party as any issues are not resolved... sometimes ever.,3,0,26.21.0.100,2023-11-12 08:51:01,,,26.21.0.100,1,198,en
17072,24370,24370,f6730cfc-846b-47dc-83cb-1f94e31fb85f,I have had no problem with this app,4,0,24.10.2.100,2022-05-31 09:10:24,,,24.10.2.100,2,35,en
12268,17634,17634,c6225f9f-0ece-4099-9056-7d544996abfd,"simple and easy to use, brilliant service and fast purchase and delivery service.",4,0,24.2.0.100,2023-04-02 08:21:23,,,24.2.0.100,2,81,en
13634,19386,19386,8a48692d-b43c-4e2c-97b3-184c2ab37678,"SESRCH menu results are usually too vague. Use of filters makes it worse. Instead of filtering the initial search and make it more specific, it instead gives you results that doesn't even fit the original query.",3,2,24.22.0.100,2022-12-25 14:05:42,,,24.22.0.100,1,211,en
7444,10822,10822,e95c926d-6510-4b97-8ad7-7b11885a46a7,Amazon is always my go to for everything!!,5,0,26.21.0.100,2023-11-03 01:06:14,,,26.21.0.100,2,42,en
10621,15616,15616,ccbf3fcc-7c68-48da-8ab6-7cb3c016b166,Normal very good. We're glitchy again! App keeps crashing. Uninstalling and reinstalling isn't helping.,2,2,26.13.0.100,2023-06-26 15:42:08,,,26.13.0.100,0,103,en
14868,20979,20979,076aa904-7dfa-40b3-816f-108859fabb9f,This app is great! It can some times be disepointing with th updates and loading on to it. It might only be mine,3,0,24.18.2.100,2022-10-14 16:36:29,,,24.18.2.100,1,112,en
9066,13635,13635,84c0b0e5-cfbb-404c-bf57-259c816b9a9c,How do you open the damn locker?,2,0,26.17.2.100,2023-09-11 15:39:36,,,26.17.2.100,0,32,en
5960,8907,8907,772c35da-a3b4-48cd-98ff-fc51d9d929ff,"Keeps crashing. The latest update was a few weeks ago, and the problems still haven't been fixed!!!",1,0,26.21.0.100,2023-11-07 10:21:48,,,26.21.0.100,0,99,en
16646,23683,23683,d63177ed-9d76-4c66-93cc-52555dddeaee,It's good but don't get your order right sometimes,4,0,24.8.0.100,2022-06-20 18:40:23,,,24.8.0.100,2,50,en
8384,12535,12535,2491f3ea-afcf-4e5a-b34c-b9b2a026dc9e,excellent product exactly what I need,5,0,26.19.4.100,2023-10-09 07:10:03,,,26.19.4.100,2,37,en
14292,20237,20237,69fc1f25-8772-4251-bcf3-ac8df7dd6eff,Love it!!u can get almost anything u need and really quick!,4,0,24.20.2.100,2022-11-19 01:46:35,,,24.20.2.100,2,59,en
17417,24893,24893,e0f7e3b8-f2b3-468f-802f-bce71963a8b0,when I was buying said delivery today... after checkout its changed to tomorrow... frustrating,3,0,24.9.0.100,2022-05-10 07:38:54,,,24.9.0.100,1,94,en
12468,17896,17896,bba05955-9f15-43ea-ae8a-c217cab42dbd,This app desperately needs an update. I can't view my orders it just flashes forever until I close the app. I can't order anything custom. Please please please fix these this app is definitely not making as much as it used to from me atleast with these bugs.,3,1,26.6.2.100,2023-03-18 18:39:33,,,26.6.2.100,1,258,en
7484,10881,10881,f85bbd71-4424-4e47-9d5c-fe7469fd1aac,Great app to use for shopping with lots of deals.,5,0,26.21.0.100,2023-11-02 10:51:58,,,26.21.0.100,2,49,en
16325,23169,23169,71360f28-c8be-4b9e-bc2b-ee3dbabe1b36,"It's Prime Day yay! Let's order this great deal... ""uh oh, something went wrong!"" OK something else... That looks great value! ""oh oh, something went wrong"" ... OK I'll use the Webpage... We've sent you an otp code! Agh... I get no signal here I'll head outdoors... Anyways, from the browser I finally order. This app sucks when you need it most.",3,1,24.12.6.100,2022-07-12 15:40:19,,,24.12.6.100,1,346,en
7594,11086,11086,72f9b7aa-e62c-4ef9-94fa-4119e06061bc,"It was all good until they decided to update it and make the whole app complicated to navigate. One, is your saved for later items. It gets stuck and you have to keep moving up and down a few times in order to your list appear... Frustrated 🥴 I wish you could just go back to the previous one. Why update something that was working fine?!!! Please fix it before I pull whatever hair I have left on my head 🙄😓🤯😖✌🏻",4,0,,2023-10-30 08:49:38,,,,2,412,en
7324,10668,10668,5c90ffac-b709-4117-b5fa-12f5cd4135a0,It's been to lagging to much now I can't even get order stuff without it telling me to exit app,3,0,26.21.0.100,2023-11-03 22:58:23,,,26.21.0.100,1,95,en
4309,6280,6280,2d7f0387-29d5-4ac9-8cff-9173e4e641b0,Love Amazon. It saves me time and money.,5,0,26.22.0.100,2023-11-23 20:42:49,,,26.22.0.100,2,40,en
14730,20800,20800,ca83d833-9759-4328-a3b1-64c8afaf6b56,What happen to buying movies on prime? And why wait so long for what we buy?,3,7,24.18.2.100,2022-10-22 02:37:24,,,24.18.2.100,1,76,en
1352,2019,2019,d1fddf2b-7f9d-4040-9714-3f73fbfb87ee,When will this have a dark mode. Everything else I use does,3,0,26.23.4.100,2023-12-24 23:31:19,,,26.23.4.100,1,59,en
10891,15958,15958,69fe91ab-cd90-44d4-a05b-c0d4b4f08b88,"overall, it is still a good place to shop, but you have to watch the varying changes",4,0,26.12.0.100,2023-06-15 07:00:28,,,26.12.0.100,2,84,en
9926,14745,14745,b24b306c-ca04-4efa-8deb-c6bf89acfa70,"I have still never ordered anything from Amazon! EVER. After seeing first 3 neg. reviews I am still on the fence. It is an EXTREMELY convenient way to get items needed delivered to your home. I think in a certain way, the service with a smile NMW - on time, even in an hour! Leads many to over entitlement with no real effort. While raising my kids, they saw UPS truck as ""present truck"" ie: only came often around holidays. Now I see people devastated if they don't get a PKG EVERYDAY! Addiction?",3,1,26.14.2.100,2023-07-28 04:57:50,,,26.14.2.100,1,497,en
6345,9434,9434,9fdc4d02-691d-4b7b-b7d0-a190da1b6101,App keeps crashing (not responding) and freezing my phone,2,0,26.21.0.100,2023-11-06 18:46:54,,,26.21.0.100,0,57,en
7270,10592,10592,1f532e8f-771b-4349-9aee-8a5d00ed2c71,"Recent update freezes cant scroll, have to shut down and reload",2,2,26.21.0.100,2023-11-04 09:34:18,,,26.21.0.100,0,63,en
10442,15406,15406,3a255285-c0f0-4327-8034-e53c9af4d88a,they seem to love losing your packages and not letting you get a refund. this is the 8th time this has happened to me.,3,1,26.13.6.100,2023-07-03 15:04:07,,,26.13.6.100,1,118,en
10935,16006,16006,363166a0-e7b8-4974-8918-ab0ef6e5a200,"Suspect App Design... With intent, Amazon make it extremely difficult to log complaints. To speak to a human you have to get around the bots with several unhelpful solutuons. Even when you get round to a human, they don't always understand. There is no complaints procedure. No customer support emails on the app. Leaving seller feedback doesn't work correctly. It leaves out certain items for no particular reason.",2,0,26.12.0.100,2023-06-14 10:23:23,,,26.12.0.100,0,415,en
12235,17590,17590,dedeef10-911a-4215-8d13-2e9629a68a1b,Would give 5*'s if I could type in a product saved in my list like peppermint oil and it searches all of my list to find all the products that include the name peppermint for quicker retrieval. ** That would help when it's in a list with 100 other oils. 2) review posts are too it needs a template and character limit. Thanks,3,5,26.6.2.100,2023-04-03 23:46:03,,,26.6.2.100,1,325,en
16606,23619,23619,e7c03d43-4b47-4509-acce-77cfe0fb4b41,No app specific deals any more. Doesn't do anything the browser version does so why have the extra bandwidth and apps space,4,0,24.9.0.100,2022-06-22 10:11:37,,,24.9.0.100,2,123,en
3210,4627,4627,44b4497c-54e7-4c8b-9a0a-ea3cb9df2aed,"For some reason the App is showing me prices in € currency. Why? Also, my list is empty. Why? Never mind. Apparently, having the Region changed to a different country, triggers the App to make those unexpected changes. Shouldn't be happening. Lists shouldn't have be impacted by a simple mistake... Nor previous orders (they just dissappeared). Kinda odd.",3,10,26.22.0.100,2023-12-05 12:27:10,,,26.22.0.100,1,355,en
12764,18265,18265,a221b5fa-8634-4c6f-adaf-d045c7c51e54,"When I select orders, it doesn't populate my orders",3,0,26.4.0.100,2023-02-25 13:40:45,,,26.4.0.100,1,51,en
14341,20297,20297,58bd15ef-5464-43f2-a075-aa03f5f1d506,Never sure whether I'm dealing with the authentic or the fraud.,3,1,24.21.0.100,2022-11-16 03:47:15,,,24.21.0.100,1,63,en
11041,16120,16120,690828bc-0062-42de-b0ca-2d62139b6087,"Update: The app itself is great. I am changing my rating to 4 stars because Amazon has an excellent return policy and best customer service. To all those who are somewhat savvy on online shopping, Amazon is usually not the lowest price anymore. Also note Amazon changes price based on demand.",4,207,26.12.0.100,2023-06-11 14:03:54,,,26.12.0.100,2,292,en
6325,9407,9407,c9ad238e-f4d4-435a-8b52-3447cccb997e,"Ever since the October 2023 update this app has been crashing left and right. I find myself using it less and less, which is great for my wallet, so thanks!",1,1,26.21.0.100,2023-11-06 19:21:53,,,26.21.0.100,0,156,en
588,909,909,4f9a6dc2-900b-4732-b662-8369b416b0c3,"Your app has been broken and continues to glitch when trying to view orders. This issue is not new, its been a problem for months! Do you simply not care anymore about quality of service, do you value nothing but your own pockets? Fix the issue",1,1,26.23.4.100,2024-01-02 08:32:00,,,26.23.4.100,0,244,en
6958,10184,10184,8dad8108-4347-45ed-802f-c6117a2dc78a,Just so amazing & helpful everyday.,5,0,,2023-11-05 16:38:52,,,,2,35,en
13902,19724,19724,7dcd281b-d1bc-42a5-b07d-eedbca0eb17b,Package arrive on time and good condition.,4,0,24.21.4.100,2022-12-10 13:25:26,,,24.21.4.100,2,42,en
11074,16158,16158,d6d2ea07-2c1d-46e9-9d3e-ef79f50af9a6,Putting the search bar at the bottom honestly only makes me open the app less now.,3,1,26.12.0.100,2023-06-11 00:51:13,,,26.12.0.100,1,82,en
11248,16359,16359,1f5a7198-5e77-40b9-880d-e1eca9b6a421,"I have prime with Amazon. when I placed my orders I don't received them on the days I should, lately my packages have been late always come day later. The service has gotten so bad from the time I started with Amazon. I am about to cancel my subscription 🤔🤔. Amazon was my first choice for anything but now they are not reliable.",2,0,26.11.0.100,2023-06-04 23:30:31,,,26.11.0.100,0,329,en
15332,21609,21609,e03f2671-d7ea-48d5-8b07-e869fb2c4e81,"Useful but they don't give receipts for your movie purchases. There should be a section in your order for those. I'm sure I've bought some old movies that aren't in my purchases anymore. Otherwise, very useful app.",4,0,,2022-09-16 09:09:28,,,,2,214,en
13897,19718,19718,3bb5b55e-d036-45fc-9a5a-aa90fc8c9c2c,"12/10/2022 Woke up to the app now presented entirely in Spanish...? I'm a primarily English-speaking, U.S. based user. Not sure why the app would change its default language. Would like the English version back, please.",4,1,24.22.0.100,2022-12-10 17:21:54,,,24.22.0.100,2,219,en
2081,3064,3064,902b2f64-ba17-42fb-b6fe-090e21ef4e11,"Used to love the app, but these days it keeps freezing and crashing. The copy product url to clipboad no longer works, making it frustrating.",3,1,26.23.0.100,2023-12-16 20:14:40,,,26.23.0.100,1,141,en
12098,17409,17409,64e6a8cd-910f-4573-b6ff-04b1d8f28f8c,"Thank you amazon, you are my favouret app to use 😉😄",3,0,26.7.0.100,2023-04-13 09:40:06,,,26.7.0.100,1,51,en
12550,18001,18001,f0f10b41-90d7-4b07-9f0e-f550d8027921,App works fine and prices are most of the time lower than most retailers for items I need. My biggest complaint is items sometimes arriving damaged and poorly packaged. Amazon could do a better job with packaging depending on the items.,4,1,26.5.0.100,2023-03-12 16:17:18,,,26.5.0.100,2,236,en
14335,20290,20290,c8274054-017e-4d30-b841-5b10ffd84a38,"I really like shopping Amazon and using the app. I am having problems with the loading number next pages, such as when I search for somthing or I'm trying to check out it just spins ans spins.",4,0,24.21.4.100,2022-11-16 14:01:46,,,24.21.4.100,2,192,en
7412,10778,10778,e661e0f3-f988-4a6e-b0da-2ad68cfe6670,The app has been freezing and running slow more often than it works correctly. It's been really frustrating when you're trying to filter results. It needs an update or some serious work done asap.,2,0,,2023-11-03 11:13:28,,,,0,196,en
3662,5340,5340,53301b56-64b4-4ff6-bb2e-a759945c8877,How the hell do you find anything? Search is a waste like GOOGLE!,1,0,26.22.0.100,2023-11-29 21:46:17,,,26.22.0.100,0,65,en
7784,11440,11440,c7bc4577-2d3a-4972-b921-328a64202781,"It's a definite go on downloading this app. That is, if your phone is working right. Because lately I've been having issues with this loading up for my phone? 🤷🙃🤬🤬",5,0,26.19.4.100,2023-10-24 18:17:57,,,26.19.4.100,2,163,en
11071,16155,16155,07b58cfe-02d6-442c-a4ef-b3cda2512385,I was unaware I was apart of a new testing group. Layout of the new app is atrocious,2,1,,2023-06-11 02:10:36,,,,0,84,en
2759,4007,4007,3c61bc6a-e4c7-487f-8e89-2076d9d30313,skip searching for items. They're all here in Amazon,5,0,26.23.0.100,2023-12-10 00:43:45,,,26.23.0.100,2,52,en
7163,10451,10451,29a261ba-233a-47bd-a35d-11bf96f3966d,"Used to love Amazon prime. As of the past month when I have tried to use it, it freezes up and I get a notification box that pops up saying the app has stopped and wants me to close app or wait to close. But app stops working no matter which option I choose. Please fix whatever big is causing it to stop working properly. I love Amazon and will gladly give it a 5 star rating again if it's fixed.",3,5,26.21.0.100,2023-11-04 20:19:09,,,26.21.0.100,1,397,en
1129,1696,1696,4499673e-dd11-4ffb-b2b6-9a17ff6b2ba0,I lake chapping because Amazon have Very good prices,5,0,26.23.4.100,2023-12-27 20:01:25,,,26.23.4.100,2,52,en
